name,Population,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5
Ind198,Iberian,1e-05,0.3877236666666666,0.1509185555555555,0.0240644444444444,0.4372835555555556
Ind199,Iberian,1e-05,0.4424773333333333,0.1944368333333333,0.0026967777777777,0.360379
Ind200,Iberian,1e-05,0.3260158333333333,0.0470365555555555,0.0297468888888888,0.5971905555555556
Ind201,Iberian,1e-05,0.354401,0.0643847222222222,0.0302254444444444,0.5509789444444444
Ind202,Iberian,1e-05,0.4270915555555555,0.0971612777777777,0.0258348333333333,0.4499024444444444
Ind203,Iberian,1e-05,0.466972388888889,0.1737955,0.0210266666666666,0.3381954999999999
Ind204,Iberian,1.0333333333333332e-05,0.5013157777777777,0.0617272777777777,0.0174070555555555,0.4195395555555554
Ind205,Iberian,1e-05,0.3859496111111112,0.1140151666666666,0.0016981666666666,0.4983268888888889
Ind206,Iberian,1.0055555555555557e-05,0.2973966666666666,0.0215724444444444,0.0313853333333333,0.6496355555555555
Ind207,Iberian,0.0008826666666666,0.4573963888888889,0.0554755555555555,0.0093155555555555,0.4769297777777778
Ind208,Iberian,1e-05,0.2839384444444444,0.0338132777777777,0.0244559444444444,0.6577823888888888
Ind209,Iberian,1.0333333333333332e-05,0.1291306666666666,0.0577473333333333,0.0327382777777777,0.7803734999999998
Ind210,Iberian,1e-05,0.4763760555555556,0.0149583333333333,0.0098813333333333,0.4987743888888888
Ind211,Iberian,1e-05,0.3730937222222221,0.1291331666666667,0.0217399444444444,0.4760232222222221
Ind212,Iberian,1e-05,0.4379441111111112,0.0068698333333333,0.0132992222222222,0.5418768888888889
Ind213,Iberian,1.0333333333333332e-05,0.6382935555555556,0.0050037777777777,0.0104141111111111,0.3462782222222222
Ind214,Iberian,1e-05,0.5948681666666665,0.012787,0.0175303333333333,0.3748044444444445
Ind215,Iberian,1e-05,0.695439111111111,0.0481419999999999,0.0112650555555555,0.245144
Ind216,Iberian,1e-05,0.3023207777777778,0.1706707222222222,0.0097445555555555,0.5172539444444445
Ind217,Iberian,1e-05,0.3687506666666666,0.1207194444444444,0.0016706666666666,0.5088491111111111
Ind218,Iberian,0.0178145,0.1535847777777778,1e-05,0.0555627777777778,0.7730280555555555
Ind219,Iberian,0.0137399444444444,0.3020548888888889,1e-05,0.0584912777777778,0.6257038333333332
Ind220,Iberian,1e-05,0.4108199444444445,0.2374590555555555,0.0293026111111111,0.3224083333333333
Ind221,Iberian,1e-05,0.3497707777777777,0.0149449444444444,0.0298171666666666,0.6054569999999999
Ind222,Iberian,0.0006787777777777,0.1543546666666666,0.0977747777777777,0.0082282222222222,0.7389634444444445
Ind223,Iberian,0.0230036666666666,0.5281937222222223,0.0072206666666666,0.0201788333333333,0.4214031111111111
Ind224,Iberian,1e-05,0.4683586666666668,0.1563341666666666,0.0004210555555555,0.3748760555555555
Ind225,Iberian,1e-05,0.2911290555555555,0.2005721111111111,0.0176707777777777,0.4906182777777776
Ind226,Iberian,1e-05,0.571336111111111,0.0837301666666666,0.0302448333333333,0.314679
Ind227,Iberian,1e-05,0.585726222222222,0.0842891111111111,0.0353469999999999,0.2946273888888889
Ind228,Iberian,1e-05,0.6858223333333333,0.0164853888888888,0.0108676111111111,0.2868146111111111
Ind229,Iberian,1e-05,0.7198561111111113,0.0307776666666666,0.0150758888888888,0.2342803888888888
Ind230,Iberian,1e-05,0.8075352777777774,0.0230933333333333,1e-05,0.1693513888888889
Ind231,Iberian,1e-05,0.6195676111111111,0.0596594444444444,1e-05,0.3207529999999999
Ind232,Iberian,1e-05,0.6136945,0.0452159444444444,0.0187448888888888,0.3223346666666666
Ind233,Iberian,1e-05,0.5898962777777778,0.0995898333333333,0.0005565555555555,0.3099473888888889
Ind234,Iberian,0.0001495555555555,0.3581117777777778,0.0685821666666666,0.0191856111111111,0.5539709444444445
Ind235,Iberian,1e-05,0.3608244444444444,0.1898936666666667,0.0234049444444444,0.425867
Ind236,Iberian,0.0021745555555555,0.0413825555555555,1e-05,0.0322032222222221,0.9242296666666664
Ind237,Iberian,0.0194910555555555,0.4064428888888888,0.0038779444444444,0.0067603333333333,0.563427722222222
Ind238,Iberian,8.68888888888889e-05,0.5172828333333334,0.0383764444444444,0.0396928888888888,0.4045608888888888
Ind239,Iberian,1e-05,0.4405010555555555,1e-05,0.0347582222222222,0.5247206666666666
Ind240,Iberian,1e-05,0.9127385555555556,1e-05,1e-05,0.0872314444444444
Ind241,Iberian,1e-05,0.943725222222222,1e-05,1.0277777777777776e-05,0.0562445
Ind242,Iberian,1e-05,0.2926967777777777,0.1580607777777778,0.0237948888888888,0.5254376666666666
Ind243,Iberian,1e-05,0.2745141666666666,0.0303427777777777,0.0256557777777777,0.6694773333333333
Ind244,Iberian,1.05e-05,0.248644611111111,0.0574545555555555,0.0311271666666666,0.6627629444444445
Ind245,Iberian,1e-05,0.3570488888888888,0.0995006111111111,0.0300086111111111,0.5134318888888889
Ind246,Iberian,1.0055555555555557e-05,0.0476519444444444,0.0244543888888888,0.0315657777777777,0.8963178333333331
Ind247,Iberian,1e-05,0.3841323333333333,0.0004402777777777,0.0276171111111111,0.5878002222222223
Ind248,Iberian,1.0111111111111113e-05,0.8296393333333332,0.0220021111111111,1e-05,0.1483384444444444
Ind249,Iberian,1e-05,0.8493473888888886,0.0286016666666666,1e-05,0.122031
Ind250,Iberian,1.0166666666666669e-05,0.5144825555555553,0.0057947777777777,0.0211869444444444,0.4585254444444444
Ind251,Iberian,0.0012037222222222,0.5846318333333332,0.0299518888888888,0.0140739444444444,0.3701386111111111
Ind252,Iberian,1e-05,0.645479,0.0167374444444444,1e-05,0.3377636111111111
Ind253,Iberian,1e-05,0.2332463888888888,0.0385561666666666,0.0660626666666667,0.6621247222222222
Ind254,Iberian,1.0277777777777776e-05,0.5115645,0.0740799444444444,0.0184443333333333,0.3959006666666664
Ind255,Iberian,1e-05,0.5388526666666665,0.0016508888888888,0.0231914444444444,0.4362950555555554
Ind256,Iberian,1.05e-05,0.4578787777777777,0.0025468333333333,0.0127706111111111,0.5267932777777777
Ind257,Iberian,1e-05,0.3730908888888888,0.0070888333333333,0.0107500555555555,0.6090602222222221
Ind258,Iberian,1e-05,0.4449293888888888,0.0669048888888888,0.0047677222222222,0.4833880555555555
Ind259,Iberian,1e-05,0.4982066111111112,0.1720826666666666,0.0015422222222222,0.3281584444444444
Ind260,Iberian,1e-05,0.4709177222222223,0.1026522222222222,0.0030587777777777,0.4233615555555554
Ind261,Iberian,1e-05,0.4955317777777777,0.0882250555555555,0.0178729444444444,0.3983602777777777
Ind262,Iberian,1.022222222222222e-05,0.5659550000000001,0.086777611111111,0.0211557222222222,0.3261012222222221
Ind263,Iberian,1e-05,0.5274893888888889,0.1333968888888888,0.0169937222222222,0.3221098333333334
Ind264,Iberian,1e-05,0.3679012222222222,0.0922293333333333,0.0102501666666666,0.5296092222222222
Ind265,Iberian,1e-05,0.5187149999999999,0.0174049444444444,0.0176473888888888,0.4462226666666666
Ind266,Iberian,1e-05,0.4715948333333333,0.1121023333333333,0.0247345555555555,0.3915582777777777
Ind267,Iberian,1e-05,0.3304897222222221,0.1232034444444444,0.0130428333333333,0.5332540555555556
Ind268,Iberian,1e-05,0.3515213333333332,0.2408702777777777,0.0070167777777777,0.4005814444444445
Ind269,Iberian,1e-05,0.2900162777777778,0.2340688333333332,0.0043357222222222,0.4715691666666665
Ind270,Iberian,1e-05,0.3649530555555556,0.2295293888888888,0.0029641666666666,0.4025434444444444
Ind271,Iberian,1.0333333333333332e-05,0.2653371666666667,0.1910928333333332,0.0342438333333332,0.5093159444444444
Ind272,Iberian,1e-05,0.5813670555555556,0.0805363333333333,1e-05,0.3380766111111111
Ind273,Iberian,1.0388888888888887e-05,0.4249428888888888,0.1381289999999999,0.0162532222222222,0.4206645
Ind274,Iberian,1e-05,0.2677673888888889,0.2562933333333334,0.0273263333333333,0.4486028333333333
Ind275,Iberian,1e-05,0.3134639444444445,0.2335657222222222,0.0179288333333333,0.4350314444444444
Ind276,Iberian,1e-05,0.1513585555555555,0.2353693333333333,0.0224697777777777,0.5907923333333334
